DATE,CLOSE,VOLUME
2016-03-05,1446.72,1430108.08
2016-03-06,1344.37,4288388.5
2016-03-07,1486.25,1992242.69
2016-03-08,1386.73,1258298.32
2016-03-09,1405.7,3875238.26
2016-03-10,1497.81,4308151.44
2016-03-11,1437.0,2239225.24
2016-03-12,1623.2,1645046.35
2016-03-13,1519.7,3835877.8
2016-03-14,1594.48,3389600.41
2016-03-15,1540.25,3038432.62
2016-03-16,1609.08,2919927.12
2016-03-17,1578.35,5336311.13
2016-03-18,1634.38,3862283.75
2016-03-19,1599.66,3837459.03
2016-03-20,1600.1,4611647.1
2016-03-21,1577.39,2974985.97
2016-03-22,1776.29,2148432.67
2016-03-23,1763.15,3423723.44
2016-03-24,1724.17,2791397.12
2016-03-25,1754.52,2072292.79
2016-03-26,1650.87,4091277.02
2016-03-27,1755.27,2441315.69
2016-03-28,1599.62,1871436.09
2016-03-29,1669.86,2512868.17
2016-03-30,1805.03,6907316.95
2016-03-31,1709.12,3855506.37
2016-04-01,1773.03,5627702.53
2016-04-02,1850.52,7347536.97
2016-04-03,1852.81,3602452.0
2016-04-04,1720.82,2543397.79
2016-04-05,1936.56,3685529.44
2016-04-06,1846.97,5683240.24
2016-04-07,1843.23,1943153.51
2016-04-08,1956.24,4465601.91
2016-04-09,1824.34,5783819.96
2016-04-10,1695.73,3867725.65
2016-04-11,1927.39,3307512.62
2016-04-12,1829.53,2102023.81
2016-04-13,1721.37,4233372.73
2016-04-14,1939.8,3769004.84
2016-04-15,1847.76,3485266.42
2016-04-16,1790.25,2441291.7
2016-04-17,1960.16,6375447.65
2016-04-18,1843.83,3064970.84
2016-04-19,1863.39,1998105.42
2016-04-20,1904.14,1944257.73
2016-04-21,1955.87,2480146.89
2016-04-22,2004.55,2049301.56
2016-04-23,1982.32,1463760.74
2016-04-24,2080.2,3393383.06
2016-04-25,1919.82,2111387.91
2016-04-26,2138.12,2461466.99
2016-04-27,1889.81,5212428.49
2016-04-28,2004.5,3944594.41
2016-04-29,2141.1,2827960.9
2016-04-30,2011.09,5411901.76
2016-05-01,2116.12,5088634.16
2016-05-02,2086.75,2443347.76
2016-05-03,2045.22,6570962.32
2016-05-04,2152.17,2598025.71
2016-05-05,2098.75,2975375.77
2016-05-06,2254.63,5242051.32
2016-05-07,2072.41,4388393.59
2016-05-08,2128.99,2146329.89
2016-05-09,1980.64,5483574.0
2016-05-10,2158.56,2416961.45
2016-05-11,2188.77,2811223.42
2016-05-12,2002.07,4769694.27
2016-05-13,2114.56,7378699.31
2016-05-14,2150.34,3833973.95
2016-05-15,2038.99,4417995.91
2016-05-16,2020.44,3199076.66
2016-05-17,2017.82,3783370.73
2016-05-18,2286.32,4211110.98
2016-05-19,2054.1,4914917.49
2016-05-20,2177.05,5713039.49
2016-05-21,2054.13,5836514.35
2016-05-22,2212.09,4551458.93
2016-05-23,2186.81,4122793.08
2016-05-24,2048.65,2882643.03
2016-05-25,2202.71,2523348.3
2016-05-26,2255.59,4513590.16
2016-05-27,2044.59,2561692.35
2016-05-28,2030.93,3286991.81
2016-05-29,2053.74,5443640.2
2016-05-30,1996.19,3194394.32
2016-05-31,2108.89,3783250.52
2016-06-01,2032.51,6374534.74
2016-06-02,2242.07,6878487.34
2016-06-03,2048.1,5480612.95
2016-06-04,2086.29,6254177.95
2016-06-05,2123.17,7183858.98
2016-06-06,2135.59,4028773.34
2016-06-07,2217.3,6941595.06
2016-06-08,2179.95,2872867.77
2016-06-09,2246.47,4101013.21
2016-06-10,2067.94,4056854.64
2016-06-11,2143.61,6552463.14
2016-06-12,2229.02,5341329.14
2016-06-13,2121.99,5816312.82
2016-06-14,2081.23,3721798.46
2016-06-15,2232.76,3490975.96
2016-06-16,2013.0,4111626.7
2016-06-17,2144.69,3010058.12
2016-06-18,2119.04,2638024.56
2016-06-19,2130.76,4228954.04
2016-06-20,2304.48,2509865.53
2016-06-21,2194.4,3446313.62
2016-06-22,2313.64,3436974.89
2016-06-23,2161.04,5626925.3
2016-06-24,2152.51,3094971.68
2016-06-25,2250.91,4561080.15
2016-06-26,2337.01,4640494.72
2016-06-27,2079.48,6207708.73
2016-06-28,2245.52,4283045.58
2016-06-29,2241.88,6753964.57
2016-06-30,2215.52,4201344.68
2016-07-01,2215.09,5077095.44
2016-07-02,2183.54,3796349.89
2016-07-03,2308.74,5263789.98
2016-07-04,2323.4,3572552.33
2016-07-05,2257.99,7370742.87
2016-07-06,2266.41,2913327.62
2016-07-07,2413.02,5555804.44
2016-07-08,2338.02,4088248.07
2016-07-09,2272.19,2535632.67
2016-07-10,2293.58,5459913.57
2016-07-11,2343.66,2583768.48
2016-07-12,2498.15,3365149.55
2016-07-13,2231.81,3311460.44
2016-07-14,2477.92,4494243.64
2016-07-15,2462.21,6135820.76
2016-07-16,2475.34,4121499.16
2016-07-17,2509.23,3453398.85
2016-07-18,2549.47,5299087.51
2016-07-19,2623.76,4013601.23
2016-07-20,2415.87,3683334.09
2016-07-21,2639.82,6169458.36
2016-07-22,2661.74,2129005.26
2016-07-23,2573.44,3758135.83
2016-07-24,2498.46,4761694.97
2016-07-25,2896.11,2506269.25
2016-07-26,2582.05,4987534.4
2016-07-27,2668.26,5128556.98
2016-07-28,2579.28,2647852.79
2016-07-29,2724.14,4839283.99
2016-07-30,2959.32,3011066.02
2016-07-31,2840.06,2442174.07
2016-08-01,2758.2,6385541.14
2016-08-02,2859.13,3512366.41
2016-08-03,2982.02,3931218.57
2016-08-04,2924.81,7630743.78
2016-08-05,2602.26,5943306.01
2016-08-06,3026.24,4802777.38
2016-08-07,2962.67,3760665.09
2016-08-08,2958.26,2830339.43
2016-08-09,3057.4,3616678.69
2016-08-10,3212.25,6971314.38
2016-08-11,2934.59,4705340.55
2016-08-12,3198.84,6923563.5
2016-08-13,3025.31,3218842.57
2016-08-14,2873.29,6127416.61
2016-08-15,3498.75,2203750.2
2016-08-16,3225.96,3703744.9
2016-08-17,3269.05,4920908.86
2016-08-18,3269.66,6080273.52
2016-08-19,3181.05,2789679.09
2016-08-20,3282.1,6274014.28
2016-08-21,3599.75,4768870.59
2016-08-22,3582.03,4408846.12
2016-08-23,3496.5,4307088.06
2016-08-24,3832.2,2784534.67
2016-08-25,3898.63,3179938.0
2016-08-26,3607.95,2559298.99
2016-08-27,3868.96,4361502.13
2016-08-28,4168.26,4899968.18
2016-08-29,3945.8,4106103.85
2016-08-30,3817.44,3255965.98
2016-08-31,3770.38,3402816.99
2016-09-01,4123.05,4243257.48
2016-09-02,3804.01,3390469.58
2016-09-03,4096.25,4427846.83
2016-09-04,4434.75,4956419.38
2016-09-05,4522.72,3338712.74
2016-09-06,4499.25,3060344.77
2016-09-07,4713.59,5231808.88
2016-09-08,4555.36,5623734.4
2016-09-09,4945.07,5785006.18
2016-09-10,4905.01,6022477.32
2016-09-11,4475.88,4048099.78
2016-09-12,4932.8,2832520.88
2016-09-13,5071.82,4886623.54
2016-09-14,4706.5,2646178.13
2016-09-15,4680.26,6820280.19
2016-09-16,5304.69,3029338.59
2016-09-17,5197.72,3596631.39
2016-09-18,5154.9,6174155.36
2016-09-19,5129.15,1627239.82
2016-09-20,5407.03,4137915.13
2016-09-21,5740.59,3851021.12
2016-09-22,5312.35,2485125.93
2016-09-23,5643.26,3764046.12
2016-09-24,4880.39,4712465.4
2016-09-25,5885.38,7474817.21
2016-09-26,5457.99,5738117.07
2016-09-27,5539.64,2916392.91
2016-09-28,5603.5,2678339.66
2016-09-29,5301.46,2935126.33
2016-09-30,5766.36,9695539.77
2016-10-01,5544.57,3110686.07
2016-10-02,5956.44,4141564.56
2016-10-03,5713.53,4428137.66
2016-10-04,6321.47,3513839.09
2016-10-05,6166.93,4743961.77
2016-10-06,5978.15,2321449.21
2016-10-07,6518.18,3746678.82
2016-10-08,6530.34,4851422.4
2016-10-09,6102.07,6521821.39
2016-10-10,6452.06,5244245.51
2016-10-11,5791.31,3004851.37
2016-10-12,6424.47,4916335.62
2016-10-13,6244.32,3988993.95
2016-10-14,6643.04,4473098.76
2016-10-15,6419.63,2320205.87
2016-10-16,6766.51,4740140.31
2016-10-17,7090.25,2090992.97
2016-10-18,6743.32,4230860.98
2016-10-19,6733.9,1945139.29
2016-10-20,7279.31,2701117.37
2016-10-21,6965.81,5155355.71
2016-10-22,6908.96,6332121.6
2016-10-23,7091.2,8788203.99
2016-10-24,6574.19,4153856.71
2016-10-25,7253.61,10443300.24
2016-10-26,7304.73,4296186.61
2016-10-27,7340.21,3329183.2
2016-10-28,7083.81,4747622.79
2016-10-29,7767.57,5112943.35
2016-10-30,7040.08,4861097.49
2016-10-31,6943.23,3539854.11
2016-11-01,7622.91,2481930.96
2016-11-02,7358.66,3231909.02
2016-11-03,6738.39,5294295.18
2016-11-04,7277.61,3911900.43
2016-11-05,7329.6,3429197.14
2016-11-06,6792.3,5261563.2
2016-11-07,7496.75,2211231.71
2016-11-08,7662.13,5732331.56
2016-11-09,7581.79,4168935.2
2016-11-10,7156.12,4089616.01
2016-11-11,6949.04,5272465.33
2016-11-12,7469.11,3751970.31
2016-11-13,7569.49,3653135.66
2016-11-14,7330.74,4334761.53
2016-11-15,7230.06,2619253.8
2016-11-16,7010.82,4327806.3
2016-11-17,7670.2,1978082.74
2016-11-18,7670.41,3577643.02
2016-11-19,7448.78,4356909.09
2016-11-20,7019.79,2111388.35
2016-11-21,8063.4,2006399.19
2016-11-22,7276.58,2806381.15
2016-11-23,7422.35,3314167.21
2016-11-24,7960.28,3168679.51
2016-11-25,7615.94,5486437.94
2016-11-26,7666.44,6291909.81
2016-11-27,7449.98,3815944.98
2016-11-28,7299.42,3858249.29
2016-11-29,7058.8,4490394.6
2016-11-30,7596.52,3653676.99
2016-12-01,7962.3,7561050.59
2016-12-02,7460.03,3050825.53
2016-12-03,7508.1,3127853.34
2016-12-04,7460.17,1762866.09
2016-12-05,7299.08,2945460.1
2016-12-06,7238.3,5188958.03
2016-12-07,8312.81,3322717.85
2016-12-08,7049.25,5338677.33
2016-12-09,7386.55,3123880.41
2016-12-10,7475.03,6172704.58
2016-12-11,7515.69,3090854.51
2016-12-12,7569.07,4434872.39
2016-12-13,7226.36,3677567.44
2016-12-14,7671.14,5329203.04
2016-12-15,7495.11,1562248.1
2016-12-16,7621.34,2173990.27
2016-12-17,7354.5,3485147.51
2016-12-18,7776.22,1999042.96
2016-12-19,7366.39,2594339.54
2016-12-20,6542.72,2131100.59
2016-12-21,7762.64,4402087.98
2016-12-22,7720.87,2916872.05
2016-12-23,7084.17,2742792.17
2016-12-24,7066.27,3341810.03
2016-12-25,7467.38,2780970.76
2016-12-26,7202.82,2950309.2
2016-12-27,7482.14,3255849.63
2016-12-28,7985.95,5800534.23
2016-12-29,7493.14,3632624.19
2016-12-30,7574.74,3546429.39
2016-12-31,7173.85,5363842.12
2017-01-01,7450.19,2802977.2
2017-01-02,7594.01,3682135.99
2017-01-03,7124.83,2546738.81
2017-01-04,6841.26,2956367.53
2017-01-05,7611.94,2681207.28
2017-01-06,7420.4,2945290.58
2017-01-07,7442.83,2550719.84
2017-01-08,7215.25,2584946.15
2017-01-09,7423.64,2939496.84
2017-01-10,7480.39,4244003.97
2017-01-11,7192.23,2305325.0
2017-01-12,7380.79,4396919.46
2017-01-13,7825.02,4712368.72
2017-01-14,6755.72,4554284.73
2017-01-15,7316.47,1942155.95
2017-01-16,8293.12,3179735.95
2017-01-17,7674.72,2226439.35
2017-01-18,7504.55,2746399.85
2017-01-19,6846.67,3928588.89
2017-01-20,7396.38,5490753.01
2017-01-21,7910.31,2627503.87
2017-01-22,7811.28,1870104.58
2017-01-23,7981.86,4300039.67
2017-01-24,7633.54,2389038.16
2017-01-25,7464.74,3312084.33
2017-01-26,8062.89,1688095.45
2017-01-27,8341.1,4686404.54
2017-01-28,7789.39,1550034.9
2017-01-29,7470.61,2832225.23
2017-01-30,7990.34,2152364.07
2017-01-31,7718.09,2259950.88
2017-02-01,8292.93,2787934.0
2017-02-02,8045.14,2584887.96
2017-02-03,9214.95,1837319.94
2017-02-04,8551.46,1700166.76
2017-02-05,7614.95,2724757.04
2017-02-06,8685.4,4054049.4
2017-02-07,8305.08,2465966.43
2017-02-08,8676.21,2392529.99
2017-02-09,8674.33,2123444.3
2017-02-10,8726.83,2175789.61
2017-02-11,9432.3,2213890.86
2017-02-12,7863.61,3564877.95
2017-02-13,8497.06,3582802.19
2017-02-14,8214.8,4531867.58
2017-02-15,9373.56,1282529.54
2017-02-16,7992.83,2231086.11
2017-02-17,8358.91,2841083.27
2017-02-18,9389.84,2450118.66
2017-02-19,9056.95,2378387.09
2017-02-20,7966.13,2641073.5
2017-02-21,9463.08,2222574.53
2017-02-22,9148.39,2622453.11
2017-02-23,9296.88,4405195.57
2017-02-24,9583.75,1966714.07
2017-02-25,9506.18,2994696.22
2017-02-26,9798.93,2315010.47
2017-02-27,9651.52,2511414.05
2017-02-28,10310.7,2985069.76
2017-03-01,10429.0,2897864.12
2017-03-02,9249.81,4068945.36
2017-03-03,9970.74,2235940.88
2017-03-04,10212.83,1972768.35
2017-03-05,9798.09,2550346.97
2017-03-06,10597.68,3622284.59
2017-03-07,10223.75,1633345.57
2017-03-08,9450.98,4236337.27
2017-03-09,11088.23,2352654.32
2017-03-10,11269.25,1644108.88
2017-03-11,10639.02,3126463.29
2017-03-12,11202.6,2504093.88
2017-03-13,10396.89,1986125.08
2017-03-14,10296.26,3291624.7
2017-03-15,11134.67,3346348.04
2017-03-16,10867.96,2548174.64
2017-03-17,10937.26,1328357.27
2017-03-18,12406.76,1950845.85
2017-03-19,10896.64,2789113.49
2017-03-20,11456.92,2776979.44
2017-03-21,11442.08,1267493.35
2017-03-22,12111.38,2739722.54
2017-03-23,11541.04,1915238.33
2017-03-24,11639.95,1813244.58
2017-03-25,12222.5,3306437.23
2017-03-26,11862.03,2047927.6
2017-03-27,12698.41,3043389.15
2017-03-28,12879.15,3018433.92
2017-03-29,11404.52,2214729.64
2017-03-30,12418.56,1538240.99
2017-03-31,12163.78,3040727.81
2017-04-01,13067.02,2189391.99
2017-04-02,12816.12,2887461.11
2017-04-03,13059.01,2745508.74
2017-04-04,11866.21,3143308.92
2017-04-05,12598.33,2695779.44
2017-04-06,12765.66,2446421.02
2017-04-07,13102.15,2064025.59
2017-04-08,12776.56,1670906.82
2017-04-09,15177.31,2605421.19
2017-04-10,13592.65,1769211.45
2017-04-11,13203.92,3286544.95
2017-04-12,13384.61,1301940.77
2017-04-13,13567.23,2694369.87
2017-04-14,13866.73,1814570.81
2017-04-15,13831.13,2089542.41
2017-04-16,13982.23,1733917.82
2017-04-17,13342.68,2067080.49
2017-04-18,13984.19,1488841.98
2017-04-19,12923.12,1906684.34
2017-04-20,13189.51,1412991.13
2017-04-21,13885.14,2390450.94
2017-04-22,13940.63,1765088.74
2017-04-23,13014.1,2306492.24
2017-04-24,13923.59,2118933.31
2017-04-25,13938.72,3321639.09
2017-04-26,14097.18,1982866.2
2017-04-27,13483.16,2771037.47
2017-04-28,13314.29,1415335.2
2017-04-29,14244.21,2404406.83
2017-04-30,14634.57,2578791.66
2017-05-01,15243.09,2475041.91
2017-05-02,13497.12,2217378.42
2017-05-03,13554.37,1641824.45
2017-05-04,14248.03,1724363.78
2017-05-05,14208.11,1300899.74
2017-05-06,13435.2,2685531.59
2017-05-07,15369.11,988238.55
2017-05-08,13948.71,913956.92
2017-05-09,14300.87,1053336.01
2017-05-10,13292.21,1412007.27
2017-05-11,14304.87,1834467.57
2017-05-12,13412.86,1875063.74
2017-05-13,12937.72,1578325.56
2017-05-14,14530.09,1312798.81
2017-05-15,13368.97,2517402.72
2017-05-16,14193.35,1616989.46
2017-05-17,13670.95,2546695.58
2017-05-18,13092.69,1987129.24
2017-05-19,13495.33,958275.81
2017-05-20,13412.28,3532550.63
2017-05-21,12660.85,2071437.12
2017-05-22,12456.11,4044728.63
2017-05-23,13783.7,1537636.56
2017-05-24,14100.62,2549416.02
2017-05-25,13383.09,1599211.13
2017-05-26,13412.02,2127029.62
2017-05-27,12937.0,1853766.52
2017-05-28,13617.95,1810320.68
2017-05-29,12867.72,1277161.98
2017-05-30,13358.65,2314817.63
2017-05-31,13451.86,2425584.58
2017-06-01,13462.39,2142137.35
2017-06-02,13690.17,1703860.97
2017-06-03,13419.59,3126982.2
2017-06-04,12898.66,2085747.51
2017-06-05,12874.79,2332880.02
2017-06-06,12940.71,1379979.35
2017-06-07,12663.56,2401372.61
2017-06-08,12946.03,1405162.28
2017-06-09,12509.37,918839.4
2017-06-10,12771.77,3118096.07
2017-06-11,12289.45,1527656.31
2017-06-12,12592.23,1848030.82
2017-06-13,13028.53,1133374.78
2017-06-14,11608.85,1680523.72
2017-06-15,11931.2,2792008.96
2017-06-16,11551.83,2034584.76
2017-06-17,12255.36,1263721.91
2017-06-18,11283.26,1955757.01
2017-06-19,12078.46,2753173.56
2017-06-20,11501.17,1405584.46
2017-06-21,11990.31,1360004.99
2017-06-22,12786.65,1618957.6
2017-06-23,11318.99,1898452.32
2017-06-24,10469.56,1526218.69
2017-06-25,11336.73,1681723.05
2017-06-26,10508.01,2450976.31
2017-06-27,11180.05,5191845.15
2017-06-28,11457.49,1965854.46
2017-06-29,12184.55,1032477.69
2017-06-30,10810.25,2231381.89
2017-07-01,11310.19,771470.79
2017-07-02,11467.16,2406136.95
2017-07-03,11429.12,1548206.27
2017-07-04,10379.28,1829045.32
2017-07-05,10398.97,1845843.95
2017-07-06,11492.56,3048440.81
2017-07-07,10305.45,1601374.98
2017-07-08,10010.3,2160551.99
2017-07-09,10558.56,1082557.39
2017-07-10,10421.1,1983973.33
2017-07-11,10224.62,1262763.77
2017-07-12,10022.91,4501574.14
2017-07-13,11046.02,2531984.86
2017-07-14,9321.09,2745382.85
2017-07-15,10215.05,1641430.75
2017-07-16,10283.93,2171637.15
2017-07-17,9735.77,1144580.51
2017-07-18,10661.25,1811473.78
2017-07-19,9524.05,2522430.81
2017-07-20,9559.03,807210.15
2017-07-21,9182.27,1996661.17
2017-07-22,10429.04,1332225.41
2017-07-23,9368.99,1364905.83
2017-07-24,9922.09,1077794.17
2017-07-25,8921.16,1992961.87
2017-07-26,9009.54,1041961.51
2017-07-27,9441.21,1795114.92
2017-07-28,8811.71,1250853.3
2017-07-29,9417.24,2794571.85
2017-07-30,9395.84,974517.1
2017-07-31,9349.71,1402143.75
2017-08-01,9716.15,1214207.46
2017-08-02,9215.32,3987065.78
2017-08-03,9074.87,1544310.04
2017-08-04,9206.46,1038763.88
2017-08-05,9175.1,1633624.17
2017-08-06,8807.24,1209734.57
2017-08-07,8892.72,1947208.88
2017-08-08,8932.48,2079624.13
2017-08-09,9033.32,1847249.13
2017-08-10,8927.8,2855146.5
2017-08-11,8276.01,1670530.26
2017-08-12,9659.4,1869826.06
2017-08-13,8864.68,1815370.42
2017-08-14,9123.89,1133386.95
2017-08-15,8752.12,1973335.14
2017-08-16,9757.22,1553167.04
2017-08-17,9539.47,1809441.76
2017-08-18,8675.12,3020576.77
2017-08-19,9129.66,1320039.51
2017-08-20,9075.75,1813693.83
2017-08-21,8255.38,1351237.66
2017-08-22,9131.28,1843900.49
2017-08-23,8611.15,1372640.77
2017-08-24,9355.93,1015611.89
2017-08-25,9159.85,1087342.7
2017-08-26,9393.06,3980087.98
2017-08-27,9398.4,1866058.41
2017-08-28,9497.12,1122870.24
2017-08-29,7764.3,1518180.24
2017-08-30,9853.61,2309489.04
2017-08-31,8867.39,2556708.3
2017-09-01,8355.9,2547200.39
2017-09-02,9411.99,2981707.43
2017-09-03,9375.21,1149958.5
2017-09-04,9114.4,1704405.19
2017-09-05,9336.72,1344444.8
2017-09-06,9569.95,1495464.12
2017-09-07,9512.38,2909443.87
2017-09-08,9273.65,2513329.07
2017-09-09,9043.89,2797695.93
2017-09-10,9843.62,1728552.46
2017-09-11,9349.91,1683835.56
2017-09-12,9373.72,988340.53
2017-09-13,9142.3,1506350.13
2017-09-14,9356.3,1374074.58
2017-09-15,9531.25,1804419.61
2017-09-16,9220.31,856150.04
2017-09-17,9771.81,1348813.84
2017-09-18,9057.65,3376070.93
2017-09-19,9644.57,1152755.98
2017-09-20,8854.98,2127886.21
2017-09-21,9541.34,1528953.01
2017-09-22,9553.74,2042756.16
2017-09-23,9689.22,2593826.83
2017-09-24,10015.65,1166890.2
2017-09-25,9777.13,1689145.95
2017-09-26,9584.37,1127953.6
2017-09-27,10009.51,1282351.85
2017-09-28,9814.77,1892967.74
2017-09-29,9337.64,2063824.35
2017-09-30,9823.36,1020824.32
2017-10-01,9541.58,2243604.78
2017-10-02,9304.55,2778887.51
2017-10-03,10984.0,1815503.57
2017-10-04,10345.17,2059730.01
2017-10-05,10139.94,761991.26
2017-10-06,10476.71,1367447.74
2017-10-07,9979.83,2604666.36
2017-10-08,9955.12,2296847.69
2017-10-09,9700.56,2308318.24
2017-10-10,10374.42,1499897.49
2017-10-11,10318.18,1493442.29
2017-10-12,9989.39,2042556.95
2017-10-13,9779.8,2127714.43
2017-10-14,11004.52,1318523.42
2017-10-15,10736.68,1531367.22
2017-10-16,10732.37,1637229.66
2017-10-17,10521.56,1979535.11
2017-10-18,9768.59,2815232.18
2017-10-19,9315.63,3065349.67
2017-10-20,10604.51,873017.51
2017-10-21,10709.5,1352603.1
2017-10-22,9753.21,1585213.0
2017-10-23,11261.22,1307979.25
2017-10-24,9848.04,1402227.54
2017-10-25,10258.42,2083794.04
2017-10-26,10556.91,1173938.64
2017-10-27,10841.37,2080302.59
2017-10-28,11468.64,1638461.45
2017-10-29,10505.86,1890350.01
2017-10-30,9792.98,2363455.53
2017-10-31,10627.19,1700096.46
2017-11-01,10370.04,1272982.26
2017-11-02,10871.07,1577087.98
2017-11-03,10146.26,3400102.97
2017-11-04,9232.25,1948086.64
2017-11-05,10323.21,2166647.34
2017-11-06,10403.61,3348054.47
2017-11-07,10896.77,1027910.63
2017-11-08,10349.48,2413752.59
2017-11-09,10460.37,1453288.83
2017-11-10,10579.11,2355118.63
2017-11-11,10656.67,1665294.76
2017-11-12,9581.43,2806425.97
2017-11-13,10388.78,2580489.11
2017-11-14,10405.36,1480329.29
2017-11-15,9300.53,2099397.5
2017-11-16,10372.75,1367347.15
2017-11-17,10503.06,1982802.57
2017-11-18,9286.48,908134.79
2017-11-19,9517.55,2965327.08
2017-11-20,10002.78,2511734.69
2017-11-21,9974.22,1803595.75
2017-11-22,9748.62,1455055.57
2017-11-23,9515.4,1706210.87
2017-11-24,9285.12,2748245.36
2017-11-25,9371.16,2149834.06
2017-11-26,10865.49,1264664.37
2017-11-27,9369.73,2925107.66
2017-11-28,9999.59,2902701.95
2017-11-29,9882.52,4195622.55
2017-11-30,9506.87,1671059.99
2017-12-01,8836.54,1950068.21
2017-12-02,10032.31,4661482.6
2017-12-03,9885.69,3541580.17
2017-12-04,9523.53,4335575.15
2017-12-05,9510.45,1918402.04
2017-12-06,9068.71,1494049.49
2017-12-07,9194.67,2687741.55
2017-12-08,8724.36,1336451.03
2017-12-09,8292.73,1653295.51
2017-12-10,8381.4,1431975.49
2017-12-11,9190.1,2368407.33
2017-12-12,8255.82,1703241.9
2017-12-13,8023.97,1521565.44
2017-12-14,8567.99,2906176.21
2017-12-15,8720.86,3161320.6
2017-12-16,8747.77,1867603.01
2017-12-17,8089.96,1721743.68
2017-12-18,8620.63,1179616.15
2017-12-19,7880.75,1983287.15
2017-12-20,8154.86,3174598.84
2017-12-21,8296.9,1470136.78
2017-12-22,7687.52,3406718.09
2017-12-23,8054.5,2653064.93
2017-12-24,8397.63,2662695.18
2017-12-25,8059.78,1989716.85
2017-12-26,8083.84,1648904.41
2017-12-27,7442.79,2469159.45
2017-12-28,7456.21,1142745.24
2017-12-29,7338.42,2474466.2
2017-12-30,7711.26,4338913.39
2017-12-31,7451.51,2451331.57
2018-01-01,8023.96,1580397.57
2018-01-02,7312.97,3709531.32
2018-01-03,6923.15,2534290.57
2018-01-04,7063.41,2489786.27
2018-01-05,7403.73,2125267.05
2018-01-06,6748.19,2572174.88
2018-01-07,6553.99,1921788.6
2018-01-08,7138.35,1746018.68
2018-01-09,6825.35,2210254.43
2018-01-10,6834.81,2170984.47
2018-01-11,6529.58,2694789.4
2018-01-12,6214.69,3704793.08
2018-01-13,7118.01,1158635.97
2018-01-14,6812.74,1943582.64
2018-01-15,6931.91,2597907.69
2018-01-16,6769.34,2634134.45
2018-01-17,6274.87,3964414.4
2018-01-18,6515.55,2226001.45
2018-01-19,6051.27,3035598.92
2018-01-20,6505.42,3315968.22
2018-01-21,6046.17,5268405.61
2018-01-22,5407.72,4240919.9
2018-01-23,5951.36,4273498.33
2018-01-24,5899.02,2784598.21
2018-01-25,6006.33,2972430.66
2018-01-26,6333.76,2151764.45
2018-01-27,5894.75,2487857.14
2018-01-28,5502.11,2949000.57
2018-01-29,6022.05,3285100.1
2018-01-30,6231.46,2057783.17
2018-01-31,5894.12,1649492.61
2018-02-01,5402.73,1967725.13
2018-02-02,6115.13,1799940.79
2018-02-03,5854.5,3861590.86
2018-02-04,5816.71,2085678.39
2018-02-05,5693.69,3481053.46
2018-02-06,5826.93,2436595.4
2018-02-07,5154.12,1903587.48
2018-02-08,5612.13,3070335.54
2018-02-09,5515.38,2863403.15
2018-02-10,5878.58,2263314.32
2018-02-11,5199.51,2375078.07
2018-02-12,5487.98,3130170.82
2018-02-13,5826.97,3153034.62
2018-02-14,5525.4,1920591.51
2018-02-15,5391.87,1726145.09
2018-02-16,5418.55,2611293.37
2018-02-17,5547.95,3265017.79
2018-02-18,5753.83,3597296.03
2018-02-19,5130.68,3062430.73
2018-02-20,5677.21,2594597.54
2018-02-21,5180.26,2773029.45
2018-02-22,5354.03,3078254.11
2018-02-23,5396.97,2967858.9
2018-02-24,5184.24,2461017.43
2018-02-25,5235.1,2854514.21
2018-02-26,5074.49,1770388.0
2018-02-27,5528.23,2947197.66
2018-02-28,5127.55,1605662.58
2018-03-01,5012.93,3625727.99
2018-03-02,5382.17,2561194.23
2018-03-03,5712.94,5324887.78
2018-03-04,5336.91,5157842.65
2018-03-05,5370.47,2732997.45
2018-03-06,5466.06,3423375.76
2018-03-07,5209.93,3092229.68
2018-03-08,5326.85,3086432.5
2018-03-09,5525.3,3110888.72
2018-03-10,5336.03,2552465.44
2018-03-11,5084.26,2844724.77
2018-03-12,5834.7,2827552.41
2018-03-13,5599.61,4490799.57
2018-03-14,5742.63,2460458.46
2018-03-15,5946.39,4219546.13
2018-03-16,5969.57,5062812.03
2018-03-17,5719.46,3081538.57
2018-03-18,5593.62,2734438.57
2018-03-19,5646.89,4391295.93
2018-03-20,6051.69,3915085.15
2018-03-21,5279.2,3618254.61
2018-03-22,5320.79,6314042.79
2018-03-23,5383.03,3999159.99
2018-03-24,5805.44,3643053.46
2018-03-25,5633.13,5991879.67
2018-03-26,5713.09,2338517.01
2018-03-27,5841.88,2616614.91
2018-03-28,5784.03,2259243.52
2018-03-29,5745.92,4072299.45
2018-03-30,5684.68,7649952.45
2018-03-31,5632.72,3984627.13
2018-04-01,5670.06,3043826.98
2018-04-02,5754.28,2642044.59
2018-04-03,6428.17,2373973.47
2018-04-04,6050.7,4213186.35
2018-04-05,6235.52,2367076.39
2018-04-06,5959.89,2893439.13
2018-04-07,5925.62,3253028.94
2018-04-08,6185.55,3013425.39
2018-04-09,6158.67,3080845.07
2018-04-10,6376.52,3391442.11
2018-04-11,5638.9,2251367.72
2018-04-12,6147.34,4570544.52
2018-04-13,5717.37,7044787.14
2018-04-14,6356.86,2182298.65
2018-04-15,6358.62,11033866.77
2018-04-16,5849.02,2522608.77
2018-04-17,6462.67,4572936.13
2018-04-18,6453.33,4146189.43
2018-04-19,6657.77,4909124.9
2018-04-20,6158.62,2990441.72
